pathway,beta_FXS,beta_Drug_BAY,beta_Drug_BPN,beta_Drug_BP,beta_FXS_Drug_BAY,beta_FXS_Drug_BPN,beta_FXS_Drug_BP,p_FXS,p_Drug_BAY,p_Drug_BPN,p_Drug_BP,p_FXS_Drug_BAY,p_FXS_Drug_BPN,p_FXS_Drug_BP,combined_p_BAY,combined_p_BPN,combined_p_BP,padj_FXS,Biodomain
GOBP_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION,0.565498729060235,-0.0552731250041747,0.084430441827168,0.048933902432446,-0.045860070430175,-0.558041263366584,-0.458499836561108,0.0005557072091433,0.709197738326701,0.569207371319008,0.741245837403788,0.826744507259699,0.009615601310679,0.0318273492047641,0.0019052232454945,0.538992241636356,0.297168629543506,0.01662701229175351,Cell Cycle
GOBP_ERYTHROCYTE_HOMEOSTASIS,-0.261816110773256,-0.0245395117291823,0.157135099747081,-0.150501125377868,0.123908821213461,-0.19827488218361,0.0430318704424165,0.0020672138494914,0.681459575874832,0.010516441923265,0.0140591874416071,0.146051922674118,0.0217251932082526,0.610907844211799,0.0229494703254674,2.221110549601e-05,2.34044397750984e-07,0.03618430164998327,Immune Response
GOBP_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY,-0.44672047380718,-0.068727507584399,-0.0492559595877927,-0.0742862173237662,0.0428351383875193,-0.0470619344860629,0.0033586392658736,0.0006410402242426,0.246623907378467,0.405062663400096,0.21089068895776,0.608003049576348,0.57315509904359,0.967884306794623,6.47929259426675e-08,5.28279778285089e-10,3.2176838217832803e-09,0.018088276829191775,Immune Response
GOBP_RESPONSE_TO_TYPE_III_INTERFERON,-0.510080946220709,0.0039510588985469,-0.0560269145600983,-0.087283365128086,-0.207214978063553,0.171407082502968,0.128864232497108,0.000756175697563,0.967251118400846,0.560994796347178,0.366060904491344,0.131540580108361,0.210865439725396,0.345514078014594,2.3046985409176703e-09,0.0009467931978244,8.70923616570796e-05,0.019567671859296108,Immune Response
GOBP_LIPID_DROPLET_ORGANIZATION,-0.436377833205904,-0.101797926148625,0.0682418358569947,-0.310924188015325,0.145946536697323,-0.197664385422319,0.0839771779732392,0.0036091897449321,0.235108808680723,0.424571233244793,0.00052874059282,0.228799987727391,0.104844914620511,0.486879060535981,0.0008217374545491,1.39459922621805e-06,1.5352940797225e-08,0.04860628755257794,Lipid Metabolism
GOBP_EARLY_ENDOSOME_TO_GOLGI_TRANSPORT,-0.650278672870357,-0.237422540786809,0.142029464434965,-0.328932892350858,0.424228125125481,-0.264853398532204,0.0763069802840656,0.0001832560595715,0.0579528812785009,0.252109861197535,0.0095375758685515,0.0175553054388669,0.132563671670203,0.662015189212944,0.0010120492719506,4.17736728762523e-08,1.51559142958723e-10,0.009234702485201139,Endolysosome
GOBP_CENTROMERE_COMPLEX_ASSEMBLY,0.810908190190967,0.250042491121787,0.114572598364407,-0.0204458079707441,-0.132664194873257,-0.446277786730961,-0.207342538884405,0.0002699437530939,0.0204229778971975,0.279498976521887,0.846248466812655,0.375146265133767,0.0038634369906743,0.16770852386995,3.81272278272752e-10,0.0012278277821819,8.37949503288816e-05,0.011346193636213907,Cell Cycle
GOBP_CELLULAR_RESPONSE_TO_HEAT,-0.453698049740218,-0.0430878831588323,0.098688195641421,-0.275599687528428,0.195843400965259,-0.107189203547366,0.155233655649412,1.57393445661736e-05,0.478810803332256,0.107854037996276,2.58890228500919e-05,0.0255222995850592,0.214837673813059,0.0744388911493348,4.20826424553098e-05,3.1666834549223003e-10,5.591359262047411e-15,0.001997190083987233,unknown
GOBP_CELLULAR_MACROMOLECULE_BIOSYNTHETIC_PROCESS,-0.247766172260432,-0.130122325371963,0.120770604991993,-0.216209968986425,0.319759333390292,-0.127435835576063,0.0596053840408065,0.0027044983574343,0.0859601645321215,0.110400591259922,0.0051953999669895,0.0035681003685546,0.231406596476627,0.573854148083507,0.447821006225452,0.00089254804237,1.28980933074663e-07,0.04122109508031555,unknown
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,-0.466520564618616,-0.0657277072238085,0.120071498558648,-0.196261324644861,0.222639509433509,-0.155627426024928,0.0558613461753666,0.0032354989180122,0.323753528304714,0.0741211586324161,0.0042660392030187,0.0203507890608869,0.100963777579501,0.552135735187894,0.0047421320534749,4.65839427845535e-06,3.09580325558306e-08,0.04522110719355043,Proteostasis
GOBP_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION,-0.243010519205533,-0.0160811703090916,0.0378167163711857,-0.0480567876007784,0.0259258700123538,-0.0649596556127176,0.0499123361601444,0.0020988586805677,0.793349325699387,0.538398182066557,0.434760335933593,0.765237509396926,0.455229624880431,0.565763409871021,0.0007425909718949,9.28809016608993e-05,0.0004849483803099,0.036658672676184105,unknown
GOBP_MIRNA_MEDIATED_GENE_SILENCING_BY_INHIBITION_OF_TRANSLATION,0.227590092198375,-0.0214997541144433,-0.115513902008127,0.0924402773874489,-0.0799054065578663,-0.0366220657491004,-0.199973569862999,0.002710342895885,0.769134979911033,0.118200453873536,0.209630007532093,0.44141638542828,0.723740168602382,0.0569641996037589,0.0836379395844072,0.300924372959239,0.0997756437182955,0.04125047887205321,Epigenetic
GOBP_INTRACELLULAR_TRIGLYCERIDE_HOMEOSTASIS,-0.387005258022017,0.0248340032858521,0.0776075515952818,-0.256479938813859,0.0855683410595907,-0.151163517918717,0.0598642459859483,0.0033679383215953,0.822459415118176,0.483980280413235,0.0233276274432289,0.584982566336499,0.335935742853766,0.702228079359006,0.0206808741273286,0.0001168911247037,1.05046916853021e-06,0.046367485494172155,Lipid Metabolism
GOBP_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY,-0.411798286010217,-0.0042723126068623,-0.0813321375731922,-0.182954413122712,-0.104721641834139,0.0269074581978917,0.247836689844305,0.0021435099971066,0.954298828822047,0.277645822652703,0.0166036801186898,0.322543398928992,0.798602088247075,0.0215112738713889,3.57669271499791e-07,5.19264010676066e-06,0.0006970230186443,0.037008929982830674,unknown
GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ENDOPLASMIC_RETICULUM,-0.684197460572953,0.0779387668289702,0.0674897688854329,-0.33936667830379,0.172657189037243,-0.0311142474122789,0.16502598103751,0.0005131329898406,0.335983468736369,0.404309852607364,8.29957294297185e-05,0.133934463173081,0.785183405761692,0.151664538604805,0.0005118706344173,2.09141476583046e-07,6.006265286715259e-12,0.016111379290873713,Proteostasis
GOBP_VESICLE_CARGO_LOADING,-0.640830960835875,-0.120215267359778,0.100610818831987,-0.173335838246888,0.280636084836059,-0.0795785022383832,0.0059684754751477,0.0003575431390772,0.0971013287493028,0.163535356349811,0.0180993730845464,0.0072080373767619,0.433267720637706,0.953013710633451,1.44762630940206e-05,2.20970196560306e-08,2.97882602159918e-13,0.013303728966757588,Proteostasis
GOBP_TRIF_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,-0.700400265654119,0.001471262343293,-0.125891736352576,0.221301014315972,-0.0927075146074302,0.304387817753285,-0.0895383427376363,0.0009626832548653,0.987491364522583,0.18300903789694,0.0211217224093647,0.485723423481984,0.0247535329454949,0.500700579599501,2.84822258290515e-08,0.0002529004726825,6.69214528238996e-05,0.023043136455093954,Immune Response
GOBP_REGULATION_OF_URINE_VOLUME,-0.361863248006851,-0.0218443990516898,-0.0539598935356873,-0.0612093296154177,0.13183117270938,0.0705338273239371,0.101364164476248,0.0007687425283273,0.779036628371392,0.48899343498991,0.432795112880268,0.233809527205767,0.522356315817577,0.358793298705885,0.0051165364064524,0.0001240979061657,0.0003491786678101,0.019747308069129568,unknown
GOBP_POSITIVE_REGULATION_OF_URINE_VOLUME,-0.494687298820272,-0.0031423745262317,-0.0552868006158749,0.0043311650815775,0.064620724139104,0.0737151680006526,-0.0256487707377362,0.0016136116842162,0.972029507980944,0.53794838278528,0.961455285176981,0.610538960219834,0.561380987097193,0.839655108463482,0.0003088893284912,7.30137076023462e-05,1.72932817257005e-05,0.031588398249377356,unknown
GOBP_RENAL_SODIUM_EXCRETION,-0.28873610817327,0.0656088093867669,-0.130576385406903,0.136264507275083,-0.0400317656499353,0.103515078788911,-0.106627417076022,0.0012894120462589,0.321504717435408,0.0512114949648649,0.0421723026004364,0.667805407473657,0.269198027690208,0.255212789583753,0.0005492932356849,3.37339782858602e-05,0.000668509621843,0.027828048506554782,unknown
GOBP_HOMOLOGOUS_RECOMBINATION,0.510621714451745,0.0325736771669459,-0.000722466708122,0.0051316553670389,-0.0773557368248947,-0.272607176620155,-0.186259730156682,3.58778409792353e-06,0.608181403319932,0.990917624914319,0.935558772266746,0.390243334614446,0.0034049897548923,0.0414416629528566,6.04759759144862e-10,0.001617775887778,1.1994900877842e-05,0.000687028038533284,Cell Cycle
GOBP_NAIL_DEVELOPMENT,-0.684477503530807,0.149498696717566,0.0852250424393648,0.112236454854701,-0.316892932449361,-0.143512236460887,0.0628203650752733,4.10108610822928e-05,0.0233912914579685,0.189790037548672,0.0858299288804888,0.0009204091770421,0.119557932983822,0.492072554936307,1.5696589700317e-19,3.2221970682254502e-15,6.4515405508225e-08,0.003455411111349662,unknown
GOBP_ASCENDING_AORTA_DEVELOPMENT,-0.955929489831016,-0.0148256050666927,0.0679500815997467,-0.139809728245036,-0.0095653201187784,0.15618719297251,0.261504784425037,2.26467626360889e-06,0.814017260021125,0.283160259396543,0.0296252469936752,0.914516529403728,0.0834775873267018,0.0045637758989423,2.4266086694488003e-26,2.2443011511662602e-15,1.6142549923227802e-19,0.0005546876839146239,Vasculature
GOBP_DORSAL_AORTA_DEVELOPMENT,-0.722115844326742,-0.0887349480935364,0.0368369722499487,-0.175194643175511,0.0807951855288494,0.0592239968290511,0.158232260942058,0.0029521599713009,0.188435904959134,0.582810309352756,0.0109298642434536,0.395111950796948,0.532485028744802,0.0986546443332505,4.57884856838689e-07,1.52712093279139e-05,3.29927225631313e-07,0.043123646071762944,Vasculature
GOBP_AORTA_MORPHOGENESIS,-0.598134161525102,0.0468241894898941,-0.0056052431708561,0.0467030760541193,-0.0134429785308963,0.100354648586447,-0.0542170015248754,0.0001924465551004,0.271668704441205,0.894789021135104,0.27289801856632,0.82257110638701,0.0978962213071075,0.36732792695806,8.16368920017609e-13,1.76485383057196e-10,1.63195649080942e-14,0.009560599614704778,Vasculature
GOBP_DORSAL_AORTA_MORPHOGENESIS,-0.77823910697298,0.0079581610004356,0.0536303620872889,-0.175366393462266,0.0204507951005782,0.0185259150466469,0.13323055336222,0.0002383323197617,0.917813759123319,0.487673266463093,0.0259595280714093,0.851280207490886,0.865133500429167,0.224731835110334,1.0831761745497e-09,9.41476042906128e-09,2.5541363329053696e-11,0.010773030007425856,Vasculature
GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION,-0.242612907568164,-0.0572471689943932,0.012211818226017,-0.13794138419594,0.0418006369795883,-0.0633260051037387,0.086947694914061,1.02110319765915e-05,0.228460343839246,0.796094800145508,0.0047628221985172,0.532237411036911,0.345047703840629,0.196282825901189,5.89164525819712e-08,6.76587584341247e-10,6.87508739948982e-10,0.0014936470663536342,unknown
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,-0.591378384072522,-0.0763850391828248,0.129136328779125,-0.243690109020581,0.276893382531439,-0.103705510988416,0.137553812036576,0.0016221568479411,0.284745402743449,0.0730152148804323,0.0010529667981481,0.0075175794556975,0.304263872438594,0.174425502889511,0.0012079717723089,2.77379804669808e-06,7.62843818753184e-09,0.03166380331384352,Proteostasis
GOBP_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS,-0.530661694403787,-0.16212986866356,0.149753169171554,-0.198562704457922,0.375154872628973,-0.10807667326901,0.0448864978292158,0.0037476731866804,0.114473948331728,0.144256781071169,0.0544505641330149,0.0111011063337346,0.453214260978489,0.754943482360343,0.0253069246596606,0.0005747449608742,1.44376980153364e-06,0.049461771932478665,Lipid Metabolism
GOBP_RNA_GUANINE_N7_METHYLATION,-0.496153037419794,-0.257017104036787,0.125425092175173,-0.129270927130873,0.394487109617259,-0.171229956096188,0.045014404117111,0.002776230481688,0.0306179587739993,0.284204223617659,0.269839904601361,0.0193594903173331,0.301070059913587,0.784850890033379,0.0104982017564425,0.000110399035761,3.46023186590392e-05,0.04201043022002588,unknown
GOBP_CELLULAR_RESPONSE_TO_INCREASED_OXYGEN_LEVELS,-0.439237941066234,-0.27819529796755,0.09676079737543,-0.472465788858936,0.399396889916782,-0.23925138331537,0.246815289217514,1.91140576743197e-05,0.0047509158586388,0.312695839259135,5.30997135592425e-06,0.0041877244386624,0.0799582671469663,0.0710888030435449,0.0008237015052067,9.48245850054634e-10,2.70112386983544e-12,0.0021415878236801605,Oxidative Stress
GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS,-0.274192635549259,-0.0552076941191348,0.163762194898951,-0.254233490485214,0.101024913171151,-0.147790797740774,0.188224263393511,0.0004527078160119,0.410527051968453,0.016862197250494,0.0003227337671564,0.28785252601353,0.12196043409908,0.0502593289847679,0.001062346728964,0.0002145190486241,1.08059531884477e-06,0.01513624989916613,Oxidative Stress
GOBP_INTERSTRAND_CROSS_LINK_REPAIR,0.52630728311778,0.0902739384522769,0.0102830933476291,-0.0577505549691575,-0.115504794046412,-0.293644852718772,-0.183090852456292,0.0012941725212206,0.386712121511379,0.92121245266615,0.57905082234509,0.433285428616133,0.0494190398580504,0.215975374939616,0.0001226906705781,0.062582470898313,0.0286652793594858,0.027847673012926673,DNA Repair
GOBP_INTESTINAL_STEM_CELL_HOMEOSTASIS,-0.732804175871342,-0.190161861803701,-0.10612064469061,0.0680938864544311,0.67288504459885,0.386836897769974,-0.140075180898852,0.000956519887625,0.16365425936185,0.434409540856489,0.615438692501723,0.0008091430510822,0.0469624942794987,0.465504232518022,0.147364766307427,0.0088116359976359,3.12068325979605e-06,0.02300015401019749,unknown
GOBP_SODIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE,-0.416204652719158,0.0979868784989935,0.0071705596034286,0.0196294335014992,-0.146441312111991,0.01824204487428,0.0303616099134087,0.0021951696000466,0.207041830197456,0.925943686028794,0.799194492765852,0.182747760752171,0.867218430477115,0.780848343107198,8.98439208680496e-06,0.0001881610804532,0.0004660761940558,0.03743938138844571,Metal Binding and Homeostasis
GOBP_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,-0.591027281785897,0.0463996664897734,0.137193745577124,-0.264594808664367,0.154627819967529,-0.134653483671693,0.129627916399296,0.0031953409485851,0.578771802328079,0.104059483435521,0.0023086878645762,0.193375288910315,0.256553278841337,0.274543166857423,0.0048154419562563,2.10079914405608e-05,1.53864051941163e-07,0.04511935289640555,Proteostasis
GOBP_ERAD_PATHWAY,-0.480866712607166,-0.07947335204426,0.171314677317107,-0.248842043738987,0.289041231194947,-0.214466847836526,0.0908255271359308,0.0003821160814736,0.340943304547427,0.0428381282301213,0.0038647114921481,0.0164276213632356,0.0719558922532514,0.440955365926456,0.0087990936394303,4.1898829943438e-07,6.85951376506883e-10,0.013685632736530132,Proteostasis
GOBP_REGULATION_OF_VIRAL_INDUCED_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,-0.2339964325447,-0.103485005618581,0.104691577593209,-0.0921914345265573,0.187852794067853,-0.184228537893356,-0.0067429889085914,0.0029329549743554,0.1333487928173,0.128965272094543,0.180309678126557,0.0554670240776274,0.0601989958304768,0.944339760833376,0.0376447372376256,1.32621919568383e-05,3.74216909299409e-06,0.04302211948455581,Immune Response
GOBP_NEGATIVE_REGULATION_OF_VIRAL_INDUCED_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,-0.504859632966958,-0.179348781928892,0.0527604166537562,-0.241791459357592,0.302770988035987,-0.129668794168042,0.117987977027701,0.000415142110185,0.0485181265158076,0.555792668985213,0.0086430174932359,0.0193249083869276,0.307356412224051,0.352616445289766,0.0005598706128961,1.42138300681212e-07,1.29548678467574e-08,0.014382489159435592,Immune Response
GOBP_VIRAL_RNA_GENOME_REPLICATION,-0.256575286209874,-0.0577773672720076,0.087764222829332,-0.266853885735299,0.206380334930682,-0.0887535752513609,0.0547767494411636,0.0026031962633134,0.43407824278571,0.236306230765225,0.0005741662886779,0.0512554399518725,0.39572756458223,0.599488223748072,0.164975437728301,0.0009253301912297,1.6713424186635201e-09,0.04061757488180256,unknown
GOBP_REGULATION_OF_GROWTH,-0.170986697480098,-0.0118823822145716,0.0809619718454461,-0.113044122560068,0.0334020366001167,-0.136335771042016,0.0464067763129602,0.0016830874634428,0.800618386437046,0.0890592877966166,0.0188792559455782,0.615951746640145,0.043935493932461,0.486300275700072,0.0024946451652035,4.6567749147122e-06,1.52778447316403e-06,0.03229344984632409,unknown
GOBP_SNRNA_MODIFICATION,-0.72233550272116,-0.110423423809828,0.232063328975896,-0.297523576142653,0.520575378744071,-0.206671991766208,0.168496985948618,2.60185270785563e-06,0.433192346824384,0.102304971526441,0.0374450013295781,0.0107048559046161,0.30049741837988,0.397937027544781,0.0257602785694407,6.42435218386757e-07,1.1947170765281e-09,0.0005830364408326701,RNA Spliceosome
GOBP_PROTEIN_REFOLDING,-0.643378490979985,-0.039591116620187,0.201410973260701,-0.334895029302406,0.188349864969395,-0.110844466580234,0.29942373129358,0.0011803779303979,0.618019441983328,0.0133417159904916,7.83484009488661e-05,0.0969435512638985,0.325008720875577,0.0094734075139705,0.0001205668598442,1.7286521379728e-05,1.31244734227389e-07,0.02633843297235314,Proteostasis
GOBP_FLUID_TRANSPORT,-0.367614828500119,0.118528908692885,-0.0152117848230415,0.175719179036672,-0.105091019698538,0.110332908696123,-0.162390153799897,0.0029277224388669,0.0451032999892881,0.793731812430638,0.003565659579661,0.20443011531471,0.183051352186913,0.0520060651848853,6.956581300282e-05,0.0022105602942043,6.92090761607506e-05,0.04301697027648259,unknown
GOBP_EPITHELIAL_FLUID_TRANSPORT,-0.518635905599047,-0.134457351325005,-0.192995481466652,0.10374693879748,0.0886148378356209,0.226143145767601,-0.136226364360856,0.0004310946556163,0.200568390810112,0.0681354601845175,0.322012049068181,0.548709274321984,0.129032317806748,0.357562710601158,3.03646469362491e-06,5.94269460887978e-05,5.16866662390532e-06,0.014789214700165705,unknown
GOBP_NEGATIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,-0.300343067709446,-0.11820288253456,0.186394731704822,-0.283600336157463,0.178764542650367,-0.283632826859217,0.108291097240899,0.0019685237847365,0.182040400008084,0.0373635785205019,0.0019549516264283,0.15398546510666,0.0255010771397877,0.385256270687789,0.0075072213562319,9.29881421992674e-06,1.13710029594189e-07,0.035106554910278004,unknown
GOBP_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS,0.262369584805101,-0.0235852463288857,0.114074460765347,-0.0335726346393496,0.0009577256061377,-0.1437555658759,0.0206944756968857,0.0013003070056991,0.763305020374789,0.148427030109754,0.668280647872728,0.993098417841547,0.197091022634295,0.851753030343519,0.0021108511800436,0.0028475921898713,0.0013781421085762,0.027847673012926673,Lipid Metabolism
