"pathway","beta_FXS","beta_Drug_BAY","beta_Drug_BPN","beta_Drug_BP","beta_FXS_Drug_BAY","beta_FXS_Drug_BPN","beta_FXS_Drug_BP","p_FXS","p_Drug_BAY","p_Drug_BPN","p_Drug_BP","p_FXS_Drug_BAY","p_FXS_Drug_BPN","p_FXS_Drug_BP","combined_p_BAY","combined_p_BPN","combined_p_BP"
"GOBP_MRNA_PROCESSING",-0.144882470619148,-0.15359483077309,0.104404723611653,-0.346136003663422,0.374202454230793,-0.213257982975586,0.0703874867160512,0.252337561407913,0.113399189677265,0.279175914544936,0.000605522193996246,0.00749711837480601,0.119985516928504,0.604561799855017,0.531825801497243,0.0361747532732784,0.000514827026498335
"GOBP_MRNA_3_END_PROCESSING_BY_STEM_LOOP_BINDING_AND_CLEAVAGE",0.0727706717189269,-0.061946501827895,0.286810108662143,-0.280384142522806,0.136582143675994,-0.320980814077975,0.01878684687626,0.705993463555762,0.617138150181225,0.0233772705311242,0.0265222820129793,0.436436165457535,0.070535174100474,0.914541354100951,0.429662622231817,0.836158451065432,0.311686488751274
"GOBP_TRNA_METABOLIC_PROCESS",0.083913957233582,-0.0226752237714884,0.198516656953608,-0.225896246660271,0.252298899786171,-0.299291651392449,-0.0657435194755651,0.41139153890442,0.823910428273774,0.0548201659149329,0.0295502638767141,0.083545083926073,0.0410325110161252,0.648452793035851,0.00200510147004364,0.868045216545625,0.0406730269209696
"GOBP_TRNA_MODIFICATION",0.160371979405901,-0.0158748584855937,0.159133519325001,-0.190238781467361,0.19448449126876,-0.276019163452914,-0.118980920644464,0.103889667379486,0.87079118032917,0.10653221462392,0.0547104714342251,0.162002550353872,0.0488904571824447,0.390007410873398,0.000488184186730929,0.654621804410427,0.125715033601533
"GOBP_RNA_CATABOLIC_PROCESS",-0.075219843876556,-0.125456819957674,0.0951678215539774,-0.204965147101505,0.284419300406428,-0.233767814821732,-0.0556084574370609,0.443868960738463,0.130653463370001,0.249629577122254,0.0150269078194177,0.0169318083168645,0.0479414595993368,0.632743766985914,0.383205836838219,0.0259815770901558,0.00047125002964013
"GOBP_MRNA_CATABOLIC_PROCESS",-0.0870550911674714,-0.157640555884342,0.0920313150889031,-0.210330774965762,0.311583338285747,-0.235288097573035,-0.0568377643457793,0.409273646271722,0.0640922617691127,0.275185956328155,0.0145322615415853,0.0106517394519398,0.0510590313376564,0.632322762833624,0.514164831885489,0.0246868006412167,0.000550701157905452
"GOBP_RNA_LOCALIZATION",-0.0378412488378591,-0.185819050704229,0.0829585481340405,-0.268866579742725,0.325261988835874,-0.298929545002488,-0.0579079567668412,0.740374457831147,0.0681324091649771,0.410205060383115,0.00929370335559718,0.0249881705614415,0.0387606726354993,0.683744187072824,0.367301045703815,0.0243129452709252,0.00121498529075469
"GOBP_RNA_EXPORT_FROM_NUCLEUS",0.102719958249443,-0.172083487881741,0.0465286723042208,-0.182108595257528,0.270989934335723,-0.338900631066937,-0.175667409000891,0.342964951752592,0.106906442993961,0.659670921191767,0.0883833915243049,0.0733450143528552,0.0262159362146835,0.242065969359532,0.0592725528966347,0.076038572081757,0.017033323461741
"GOBP_MRNA_EXPORT_FROM_NUCLEUS",-0.0124945661919689,-0.148856034329383,0.0333960251982505,-0.227833337652763,0.276420599396544,-0.275740793463204,-0.109462078617592,0.908223827768492,0.162608443124709,0.752213922917782,0.0344714190416313,0.068318132708327,0.0689813558135096,0.465139452233861,0.284908289028121,0.0178724501856507,0.00115146794158711
"GOBP_TRANSLATIONAL_INITIATION",-0.349016577513188,-0.223752432128169,0.129180810775941,-0.360192125531711,0.482248324314899,-0.108268278349655,0.140697272290611,0.00907295082811373,0.0328397391676159,0.212109690573429,0.000839256937399607,0.00149242751807377,0.45771284353039,0.335285347512947,0.448516000545081,0.00601291362399827,1.93683465539965e-06
"GOBP_TRANSLATIONAL_ELONGATION",-0.466792953468851,-0.261868662729672,0.139295222800346,-0.34375043432517,0.510510243128585,-0.129443306510614,0.204512158472435,0.000834324908234604,0.0141356376060467,0.18384450416158,0.00154436905888187,0.000928044121359157,0.380507844952713,0.167910041999999,0.0655779317855501,0.00011488473214922,3.13438701874819e-07
"GOBP_TRANSLATIONAL_TERMINATION",-0.499081423367214,-0.0113309195629014,0.319151374248511,-0.229254717469517,0.275670187086867,-0.238040225611066,0.132157111260783,0.000881404312284532,0.927644092907607,0.0127190431225913,0.0699671311727338,0.121956245183073,0.180610196139585,0.454941883582804,0.0783056074839578,0.00171946239280048,7.76959460847629e-06
"GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION",-0.3271626494411,-0.198867425511305,0.15602454679432,-0.262085416480802,0.45440425359173,-0.16932345173687,0.0666756068201965,0.00667471108160061,0.0313346227722619,0.0888468950422978,0.00513112760000104,0.000728567036578306,0.189456920603752,0.603151467729099,0.500212686058288,0.00135304097907373,8.7189350916278e-07
"GOBP_REGULATION_OF_TRANSLATIONAL_ELONGATION",-0.405535208408924,-0.135983437584448,0.175199786673577,-0.256715818695864,0.351784891770174,-0.151575083861884,0.222098021247207,0.024022923363639,0.171700859516057,0.0797730625358255,0.0113733355231411,0.0140347795286105,0.279946049670775,0.115394171844758,0.20200493863736,0.010224340477572,0.00307840181095354
"GOBP_REGULATION_OF_TRANSLATIONAL_TERMINATION",-0.36926622676973,0.114194568064663,0.419744019190272,-0.0504264624268501,0.0702524518076892,-0.389494228819696,-0.0590055812487712,0.072269435953065,0.351526990209443,0.00102803743263314,0.679898902713131,0.684397972699486,0.0271676340453553,0.732752632978126,0.307982801285536,0.0614814972648336,0.0082783169268599
"GOBP_REGULATION_OF_TRANSLATIONAL_FIDELITY",-0.0052911460789915,-0.191377387373259,0.0734265594725853,-0.28745177028825,0.469429091880762,-0.129133332574055,-0.0640360564618378,0.963826214422123,0.0920901083220082,0.513826887005671,0.0126310538964323,0.00428767575473898,0.417293911876074,0.686898543471417,0.0184718536571995,0.598276109275143,0.00205790015650879
"GOBP_TRANSLATIONAL_READTHROUGH",0.113502665826268,-0.298228544041744,0.102618267590097,-0.300665082377354,0.438803186562503,-0.198043168655992,0.112246081973304,0.428676703357966,0.00601134845026029,0.330978211864358,0.00563620447200308,0.00435733258221768,0.186116206432705,0.451389670031406,0.0665552060852551,0.896141056080356,0.588533025185643
"GOBP_PROTEIN_FOLDING",-0.550194554099797,-0.106426674125769,0.129441251439864,-0.306077595074919,0.343542260073527,-0.089820967509667,0.21388563970988,7.94557932090222e-05,0.166234862772414,0.0934621188517744,0.000159277285808254,0.00220501529811781,0.406278754299901,0.0509790745501842,0.00128878368341601,1.53154476031458e-07,4.00853094107648e-11
"GOBP_DE_NOVO_PROTEIN_FOLDING",-0.480367646408437,-0.0930109259455787,0.216737039599468,-0.346371656697314,0.327539267966785,-0.155160301947608,0.305870326514214,6.2150391745142e-05,0.246905775098837,0.00841903962066334,5.2842377729339e-05,0.00504056422925652,0.172921778462746,0.00854918024688887,0.00802911232099009,6.30928628920189e-06,1.9493076442312e-08
"GOBP_SIGNAL_PEPTIDE_PROCESSING",-0.351183774861556,-0.142571297190214,0.208237900929579,-0.159746302666438,0.28414921269779,-0.299125646416361,-0.0167570477564954,0.0290446222830551,0.240108871062136,0.0882397620117221,0.188744454003567,0.0997135185536034,0.0834665764076156,0.92177831829711,0.150957332024517,0.00245409292195465,0.000299701101706185
"GOBP_PROTEIN_DEPHOSPHORYLATION",-0.0571223985245829,-0.102819132572823,0.09788353962276,-0.286452134563444,0.144671289975529,-0.234065213279075,0.144945747560726,0.53507583127414,0.179918704074063,0.201415755794923,0.000363170336536623,0.182102278912023,0.0328743605051391,0.181286689629083,0.865544111184996,0.0320798598470887,0.0276331025828364
"GOBP_PROTEIN_ACETYLATION",0.0459043983753489,-0.135092343309492,0.141792767649646,-0.270595782034232,0.24602291100267,-0.320579950946359,0.0590288097984277,0.704574336434925,0.134611166463417,0.116672791664615,0.00352448701644226,0.055484185552927,0.0135208751013485,0.641056715136042,0.184343775870697,0.260690680380664,0.160850089820338
"GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION",-0.0941416525271728,-0.0467758988851885,0.148560248812935,-0.181835552860374,0.178785268748682,-0.299084506770276,-0.0978164002979044,0.417567049219365,0.656102911282409,0.160389055661636,0.0870351675841933,0.231201857603786,0.0474939580547859,0.510660896184601,0.740105944905725,0.0320953809255115,0.00105904783187183
"GOBP_PROTEIN_SULFATION",0.242784785921059,-0.098158277694623,-0.0960918854530501,-0.0213156617938896,0.13084636594296,0.0529035798546679,-0.158909593633891,0.177815552658898,0.212674092990628,0.222336384981752,0.785377359974534,0.239779390921356,0.632932609508506,0.154509190211682,0.0828997893934413,0.208948936773736,0.6937194340462
"GOBP_PROTEIN_METHYLATION",0.134256875411718,-0.110125505132252,0.0940165718711274,-0.210930816039087,0.203476327311384,-0.297715642423093,-0.0213818818918886,0.211467679006853,0.224320954372891,0.29875458963821,0.0219903261250763,0.11394061877455,0.0222407928235057,0.866705888759877,0.0282650367326692,0.503332879511525,0.344648090741491
"GOBP_PROTEIN_DEMETHYLATION",-0.193806386799019,-0.0508748855042998,0.0431961851549014,-0.214723277031969,0.130320340261953,-0.216821297305685,-0.0225452775154673,0.226560480986651,0.677972865538199,0.724365842248987,0.0833131776126637,0.452725928380978,0.213456753122632,0.896408384607825,0.455117162476635,0.0164058584258741,0.00487126644932665
"GOBP_PROTEIN_N_LINKED_GLYCOSYLATION",-0.264667893117563,-0.0536454893726818,0.175602465802235,-0.0971542332138542,0.141321086159116,-0.228947536765464,-0.0528317189255746,0.0937758269255092,0.416054987435923,0.00947098186789732,0.143267050481707,0.132384531408469,0.0163136610851022,0.570602516961097,0.182850569295806,0.0166958039047415,0.00180452192974226
"GOBP_OLIGOSACCHARIDE_LIPID_INTERMEDIATE_BIOSYNTHETIC_PROCESS",0.198605608977087,-0.0525125232643054,0.117361823950101,0.0336824425509111,0.167223704054482,-0.225238776611141,-0.342246401418663,0.0399463806230752,0.54267597413464,0.176298845455396,0.695920048088643,0.173116187660059,0.0682261799570564,0.00646998674772335,0.000657957140664957,0.323915443492505,0.231884808192959
"GOBP_N_GLYCAN_PROCESSING",-0.190662675031903,-0.00259783845590089,0.134185122179603,-0.251448150015606,-0.0544160337590694,-0.220435726619054,0.116518526722623,0.299053190469553,0.979336705180201,0.184195977868505,0.0145103279143798,0.701430379446304,0.123892940597556,0.412711662038252,0.146041670219579,0.104108978691069,0.056010104704606
"GOBP_PROTEIN_O_LINKED_GLYCOSYLATION",-0.0432682582634575,-0.0078346637764713,0.083221060858,0.000953198887430099,-0.0605179945742466,-0.165652112769663,-0.0460046931732636,0.770541788451144,0.894278268952913,0.161478285616102,0.98709918903939,0.468874184012519,0.0505590205902922,0.581551318639723,0.428277304092219,0.372364264756035,0.530802779879682
"GOBP_N_TERMINAL_PROTEIN_LIPIDATION",-0.357366647418372,0.0945997486332233,0.0089112617713947,-0.254981380810447,0.0343852994270793,-0.132784401500897,0.00501084126248645,0.0640395074510791,0.414362492506242,0.938541539275013,0.0305357163522299,0.833402807648913,0.417840148787461,0.975542652607065,0.178444214257284,0.00457782631968593,0.000345887286575391
"GOBP_C_TERMINAL_PROTEIN_LIPIDATION",0.0817686668559628,-0.0951367777107198,0.18460261073351,-0.188916799507671,0.218180037692607,-0.386150109366711,-0.0381353853921828,0.67820948425187,0.513749476908242,0.207341739941838,0.197059971325988,0.29102299070478,0.0642224879943111,0.852918654815044,0.286554992072774,0.533118957006722,0.449672013688449
"GOBP_GPI_ANCHOR_METABOLIC_PROCESS",-0.338224280980907,-0.0550072696923933,0.110373484598491,-0.229029422851498,0.205376753468197,-0.23379677472387,0.100867274575751,0.00233786634713899,0.557577982604357,0.24134484070663,0.0169848023057737,0.124738723048088,0.0814023123293671,0.447461803742836,0.0612972315744079,4.24981589937582e-06,3.38462001498245e-06
"GOBP_PROTEOLYSIS",-0.261242955688554,-0.0455358963198291,0.0935758347019473,-0.139125128516379,0.132127341098871,-0.15839133506041,0.0217932381632082,0.00046469839280459,0.391380082351684,0.0811058371149121,0.0106123138082255,0.0815747327942206,0.0378447871085171,0.771160976329463,0.00443940755268392,1.0867402490844e-07,6.95557508486162e-10
"GOBP_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS",-0.364687811765897,-0.0591102016354692,0.0316726518580216,0.0464588094307778,0.0900265705257828,-0.140643435445747,-0.16481768823025,0.0292185441028878,0.32918199805264,0.600051039168728,0.442434646325752,0.293637231493857,0.103119543109083,0.0571309623280896,0.00835284347821473,0.00018194233892766,0.000135063233566075
"GOBP_PROTEIN_MONOUBIQUITINATION",0.108453507497596,-0.091561442875065,0.124619292750523,-0.252113722163384,0.173187829845863,-0.30825049307923,0.0205995636444383,0.393316884538056,0.375922029783837,0.229451381233137,0.0169492634771304,0.237517003854832,0.0378361801349161,0.887623009715484,0.124115160611603,0.543067940865933,0.319469461163534
"GOBP_PROTEIN_QUALITY_CONTROL_FOR_MISFOLDED_OR_INCOMPLETELY_SYNTHESIZED_PROTEINS",-0.431773798512954,-0.087036583743877,0.181584843083458,-0.470050780884929,0.354291673075383,-0.207208072961914,0.285502881280874,0.000200000407854137,0.429292581979725,0.101897954523062,6.03372513507784e-05,0.0253531823052098,0.185285537734651,0.0696591883931885,0.132690089227785,2.91167600185735e-05,1.77390268438969e-08
"GOBP_GLYCOPROTEIN_CATABOLIC_PROCESS",-0.405811898040013,0.142779423565784,0.122594759966347,-0.137636300962144,-0.168978668955729,-0.189363046061754,0.0635962667573412,0.0262009152701027,0.0155096125204497,0.0365037388432905,0.0194384112839,0.0413432052363489,0.0228289168417292,0.435739531791678,0.00121176429612894,0.000400142434093984,0.000325064030718196
"GOBP_PROTEIN_DEGLYCOSYLATION",-0.448992813103133,-0.217482633289414,0.0698160521367092,-0.275287501222935,0.26536799001782,-0.262279969298141,0.0179478040316179,0.00851981607138759,0.0296542620435009,0.477277898546308,0.00650006346884113,0.0593388266650476,0.062270804936514,0.896999676082429,0.00358988772532139,3.20697947552153e-06,2.92667889888019e-07
"GOBP_PEPTIDE_METABOLIC_PROCESS",-0.285907490759105,-0.162759967181351,0.109122431912935,-0.270984379773517,0.394029986603987,-0.105809623057175,0.101348488895217,0.0084966450730298,0.049589660828882,0.184140817297075,0.00145997162257802,0.00109566146156671,0.360625825437863,0.381093983417728,0.569758897520335,0.00328318470502125,2.14641776959607e-06
"GOBP_AMINO_ACID_METABOLIC_PROCESS",-0.0238637864035175,0.0134350565858006,0.167710385031298,-0.0154200866977959,0.0341969453643576,-0.242232954446996,-0.133159016405938,0.846865794013532,0.810707506146804,0.00389357174285721,0.783408026792797,0.666575467049326,0.00324051591221061,0.0969881075143456,0.840550829835412,0.404955685540703,0.14438249074316
"GOBP_REGULATION_OF_CELLULAR_AMINO_ACID_METABOLIC_PROCESS",0.248390859623164,0.183739125960341,0.168014029630643,0.0274470214855629,-0.282735367440673,-0.373876462674395,-0.0606613501802343,0.135544275361624,0.0774131306684243,0.105623361632756,0.789315557521228,0.055247094486841,0.0121804196551005,0.676387521027103,0.324407658551555,0.779073124690078,0.155796115174781
"GOBP_ARGININE_METABOLIC_PROCESS",-0.103447086577889,-0.0294708945770724,0.107421221138993,0.0267112178624854,-0.0623584649635164,-0.248258216641482,-0.0189024368426616,0.533149385745605,0.676623602971379,0.131842613467619,0.705379384996411,0.532981364793631,0.0153057599736074,0.849883411265422,0.209955256685967,0.116806251341503,0.5392122680043
"GOBP_ARGININE_BIOSYNTHETIC_PROCESS",-0.0505365542399356,0.137363243564058,0.210120917974258,0.087354030323512,-0.202579585232747,-0.199781251185054,0.0307329266361615,0.730333684880893,0.290788421749891,0.108274715230674,0.500521027352721,0.270817285625064,0.277425106629477,0.866668426977559,0.423750144870499,0.781175005967941,0.640628864054631
"GOBP_ARGININE_CATABOLIC_PROCESS",-0.17081864131999,-0.260387243059742,-0.0373746815377444,-0.126916033476423,0.0786970627090992,-0.222652504735898,0.121202704125662,0.373982358746608,0.00150325863745143,0.634723368888997,0.110139792283124,0.479846723175928,0.0487650619152485,0.277890887682431,0.045886729257459,0.0146833836026141,0.317412707871944
"GOBP_ASPARAGINE_METABOLIC_PROCESS",0.115357348249747,0.041780488009475,0.0334970428232722,-0.0517626930186309,0.00349277007807075,-0.0663552718507066,0.0783769330623254,0.497614485999903,0.71984615208478,0.77364479931031,0.656877395561104,0.983075692943967,0.687146810881143,0.634384020882192,0.327089711130997,0.614739571334847,0.386404755938225
"GOBP_ASPARTATE_METABOLIC_PROCESS",-0.482884275512661,0.0807608473357383,0.401342277574559,-0.120336674564945,-0.138730006835001,-0.43615875758539,0.15340168929787,0.00709180437530912,0.423064694692813,0.000171358447575161,0.234120420493572,0.331127684762357,0.00311818500704084,0.282964825571893,0.000149240098781827,0.000283432574676374,0.00161037273108148
"GOBP_CYSTEINE_METABOLIC_PROCESS",-0.100588191024124,-0.0588502925886043,0.100731470199906,0.0784360424386576,0.0200978744898005,-0.280947951954051,-0.164212574628241,0.701154662654911,0.406030275247313,0.157247564517131,0.269177126083546,0.840544875264179,0.0064148487717389,0.103953684677343,0.571058014795655,0.253611606043787,0.448647286425409
"GOBP_GLUTAMATE_METABOLIC_PROCESS",-0.309895670386766,-0.0412818952337808,0.0876255211371804,-0.0837855412933801,0.0605629640833736,-0.173465626828254,0.120296313580864,0.0596358640589196,0.420451879205246,0.0902426782355931,0.104904576533485,0.40339721101605,0.0190210963237486,0.0998279124192649,0.0238447608516627,0.00209114893944586,0.0335320038851161
"GOBP_GLUTAMATE_BIOSYNTHETIC_PROCESS",-0.164649514019768,-0.127670234371785,-0.177777486964468,-0.320699571285388,0.090685142932436,-0.194827881587312,0.114264515996809,0.417192575421708,0.343690725280333,0.188869179407392,0.0196373123788647,0.633410971395546,0.307190940289685,0.548103848554389,0.298844238995798,0.00563691893101845,0.0558762041789258
